date,state,positive,positiveIncrease,negative,hospitalized,death,totalTestResults,mortality_rate,hospitalization_rate,new_deaths,deaths_7day_avg,new_cases,cases_7day_avg
2020-04-13,ID,1458.0,21,13455.0,132.0,27.0,14881.0,1.85,9.05,-6.0,-2.5714285714285716,-41.0,-30.571428571428573
2020-04-13,IN,8236.0,308,36303.0,9262.76247779034,350.0,56357.0,4.25,9.16444884435106,-38.0,-31.285714285714285,-291.0,-492.85714285714283
2020-04-13,IA,1710.0,123,16986.0,9262.76247779034,43.0,18696.0,2.51,9.16444884435106,-6.0,-5.142857142857143,-189.0,-207.0
2020-04-13,HI,499.0,13,18345.0,44.0,9.0,19135.0,1.8,8.82,0.0,-0.14285714285714285,-5.0,-11.571428571428571
2020-04-13,DE,1625.0,146,10195.0,9262.76247779034,53.0,16750.0,3.26,9.16444884435106,-7.0,-6.571428571428571,-136.0,-160.0
2020-04-13,DC,1955.0,80,848224.6220466517,9262.76247779034,53.0,10934.0,2.71,9.16444884435106,-14.0,-7.428571428571429,-103.0,-138.85714285714286
2020-04-13,AS,0.0,0,3.0,9262.76247779034,0.0,3.0,2.7639515468141775,9.16444884435106,0.0,0.0,0.0,0.0
2020-04-13,AR,1410.0,130,19394.0,130.0,30.0,20804.0,2.13,9.22,0.0,-1.7142857142857142,-70.0,-73.28571428571429
2020-04-13,AL,3734.0,209,25448.0,457.0,99.0,29182.0,2.65,12.24,-11.0,-9.714285714285714,-142.0,-184.42857142857142
2020-04-13,AK,277.0,5,848224.6220466517,33.0,8.0,7830.0,2.89,11.91,-1.0,-0.14285714285714285,-8.0,-6.285714285714286
2020-04-13,GU,133.0,0,770.0,9262.76247779034,5.0,903.0,3.76,9.16444884435106,0.0,0.0,0.0,0.0
2020-04-13,MO,4388.0,228,41040.0,9262.76247779034,114.0,45189.0,2.6,9.16444884435106,-19.0,-9.0,-298.0,-202.71428571428572
2020-04-13,WV,626.0,15,848224.6220466517,9262.76247779034,9.0,14813.0,1.44,9.16444884435106,0.0,-2.142857142857143,-14.0,-39.42857142857143
2020-04-13,WA,10613.0,155,848224.6220466517,9262.76247779034,526.0,141543.0,4.96,9.16444884435106,-16.0,-14.714285714285714,-90.0,-274.85714285714283
2020-04-13,VT,754.0,21,8806.0,9262.76247779034,28.0,10115.0,3.71,9.16444884435106,-1.0,-1.4285714285714286,-7.0,-9.0
2020-04-13,VI,51.0,0,322.0,9262.76247779034,1.0,373.0,1.96,9.16444884435106,0.0,-0.2857142857142857,0.0,-0.2857142857142857
2020-04-13,UT,2363.0,60,45981.0,201.0,18.0,49776.0,0.76,8.51,-1.0,-1.4285714285714286,-49.0,-121.42857142857143
2020-04-13,TX,13906.0,422,848224.6220466517,9262.76247779034,287.0,183014.0,2.06,9.16444884435106,-31.0,-29.714285714285715,-718.0,-793.1428571428571
2020-04-13,TN,5610.0,302,848224.6220466517,579.0,109.0,76195.0,1.94,10.32,-15.0,-6.142857142857143,-213.0,-232.57142857142858
2020-04-13,SD,868.0,138,8134.0,44.0,6.0,9256.0,0.69,5.07,0.0,-0.14285714285714285,-120.0,-116.71428571428571
2020-04-13,RI,3329.0,187,19431.0,331.0,73.0,23516.0,2.19,9.94,-7.0,-14.571428571428571,-267.0,-322.2857142857143
2020-04-13,PR,903.0,6,5960.0,9262.76247779034,45.0,6863.0,4.98,9.16444884435106,0.0,-2.5714285714285716,-20.0,-49.857142857142854
2020-04-13,WY,373.0,9,5689.0,41.0,1.0,6524.0,0.27,10.99,0.0,-0.14285714285714285,-10.0,-7.857142857142857
2020-04-13,MT,394.0,7,848224.6220466517,47.0,7.0,9098.0,1.78,11.93,0.0,-0.42857142857142855,-5.0,-5.571428571428571
2020-04-13,NC,4816.0,296,848224.6220466517,9262.76247779034,86.0,76908.0,1.79,9.16444884435106,-22.0,-13.285714285714286,-208.0,-278.2857142857143
2020-04-13,ND,331.0,23,10450.0,40.0,8.0,10864.0,2.42,12.08,-1.0,-0.7142857142857143,-10.0,-42.142857142857146
2020-04-13,NE,814.0,23,10158.0,9262.76247779034,17.0,11713.0,2.09,9.16444884435106,-1.0,-1.5714285714285714,-57.0,-94.28571428571429
2020-04-13,NV,2971.0,135,22493.0,9262.76247779034,133.0,28978.0,4.48,9.16444884435106,-8.0,-6.714285714285714,-117.0,-122.71428571428571
2020-04-14,ID,1499.0,41,13661.0,135.0,33.0,15114.0,2.2,9.01,-6.0,-2.142857142857143,-39.0,-33.857142857142854
2020-04-14,IN,8527.0,291,37490.0,9262.76247779034,388.0,60244.0,4.55,9.16444884435106,-48.0,-34.57142857142857,-428.0,-510.0
2020-04-14,IA,1899.0,189,16986.0,9262.76247779034,49.0,18885.0,2.58,9.16444884435106,-4.0,-4.857142857142857,-96.0,-248.85714285714286
2020-04-14,HI,504.0,5,18916.0,44.0,9.0,19837.0,1.79,8.73,0.0,-0.14285714285714285,-13.0,-11.428571428571429
2020-04-14,DE,1761.0,136,10543.0,9262.76247779034,60.0,17303.0,3.41,9.16444884435106,-7.0,-6.285714285714286,-253.0,-167.14285714285714
2020-04-14,DC,2058.0,103,848224.6220466517,9262.76247779034,67.0,11284.0,3.26,9.16444884435106,-5.0,-6.428571428571429,-139.0,-148.57142857142858
2020-04-14,AS,0.0,0,3.0,9262.76247779034,0.0,3.0,2.7639515468141775,9.16444884435106,0.0,0.0,0.0,0.0
2020-04-14,AR,1480.0,70,19651.0,130.0,30.0,21131.0,2.03,8.78,-3.0,-1.8571428571428572,-89.0,-106.71428571428571
2020-04-14,AL,3876.0,142,29241.0,493.0,110.0,33117.0,2.84,12.72,-11.0,-9.571428571428571,-237.0,-193.57142857142858
2020-04-14,AK,285.0,8,848224.6220466517,33.0,9.0,8348.0,3.16,11.58,0.0,0.0,-8.0,-6.285714285714286
2020-04-14,GU,133.0,0,811.0,9262.76247779034,5.0,944.0,3.76,9.16444884435106,0.0,0.0,0.0,0.0
2020-04-14,MO,4686.0,298,43292.0,9262.76247779034,133.0,45977.0,2.84,9.16444884435106,-14.0,-8.0,-209.0,-179.28571428571428
2020-04-14,WY,383.0,10,5689.0,43.0,1.0,6831.0,0.26,11.23,-1.0,-0.7142857142857143,-10.0,-8.285714285714286
2020-04-14,WV,640.0,14,848224.6220466517,9262.76247779034,9.0,15024.0,1.41,9.16444884435106,-1.0,-2.4285714285714284,-62.0,-39.142857142857146
2020-04-14,WA,10703.0,90,848224.6220466517,9262.76247779034,542.0,146201.0,5.06,9.16444884435106,-9.0,-14.0,-371.0,-275.7142857142857
2020-04-14,VT,761.0,7,8975.0,9262.76247779034,29.0,10342.0,3.81,9.16444884435106,-1.0,-1.5714285714285714,-9.0,-8.428571428571429
2020-04-14,VI,51.0,0,326.0,9262.76247779034,1.0,377.0,1.96,9.16444884435106,0.0,-0.2857142857142857,0.0,-0.42857142857142855
2020-04-14,UT,2412.0,49,47588.0,213.0,19.0,51520.0,0.79,8.83,-1.0,-1.8571428571428572,-130.0,-126.28571428571429
2020-04-14,TN,5823.0,213,848224.6220466517,633.0,124.0,78831.0,2.13,10.87,-11.0,-4.714285714285714,-256.0,-224.42857142857142
2020-04-14,SD,988.0,120,8308.0,45.0,6.0,9651.0,0.61,4.55,0.0,-0.2857142857142857,-180.0,-109.57142857142857
2020-04-14,RI,3596.0,267,20990.0,331.0,80.0,24612.0,2.22,9.2,-7.0,-15.142857142857142,-307.0,-339.42857142857144
2020-04-14,PR,923.0,20,6284.0,9262.76247779034,45.0,7207.0,4.88,9.16444884435106,-6.0,-2.7142857142857144,-51.0,-53.57142857142857
2020-04-14,TX,14624.0,718,848224.6220466517,9262.76247779034,318.0,192401.0,2.17,9.16444884435106,-46.0,-28.428571428571427,-868.0,-796.0
2020-04-14,NC,5024.0,208,848224.6220466517,9262.76247779034,108.0,78206.0,2.15,9.16444884435106,-9.0,-15.0,-99.0,-275.2857142857143
2020-04-14,ND,341.0,10,10575.0,42.0,9.0,11070.0,2.64,12.32,0.0,-0.5714285714285714,-23.0,-43.285714285714285
2020-04-14,NE,871.0,57,10486.0,9262.76247779034,18.0,12168.0,2.07,9.16444884435106,-2.0,-2.142857142857143,-30.0,-111.0
2020-04-14,MT,399.0,5,848224.6220466517,50.0,7.0,9234.0,1.75,12.53,0.0,-0.7142857142857143,-5.0,-5.428571428571429
2020-04-14,NV,3088.0,117,23573.0,9262.76247779034,141.0,30241.0,4.57,9.16444884435106,-9.0,-7.428571428571429,-123.0,-121.28571428571429
2020-04-15,ID,1538.0,39,13934.0,141.0,39.0,15398.0,2.54,9.17,-2.0,-1.7142857142857142,-49.0,-32.57142857142857
2020-04-15,IN,8955.0,428,39441.0,9262.76247779034,436.0,64305.0,4.87,9.16444884435106,-41.0,-32.142857142857146,-587.0,-497.57142857142856
2020-04-15,IA,1995.0,96,17874.0,9262.76247779034,53.0,19869.0,2.66,9.16444884435106,-7.0,-5.285714285714286,-146.0,-250.42857142857142
2020-04-15,LA,21951.0,433,99977.0,9262.76247779034,1103.0,121928.0,5.02,9.16444884435106,-53.0,-61.285714285714285,-581.0,-472.42857142857144
2020-04-15,HI,517.0,13,19286.0,45.0,9.0,20241.0,1.74,8.7,0.0,-0.42857142857142855,-13.0,-9.857142857142858
2020-04-15,DE,2014.0,253,11088.0,9262.76247779034,67.0,17794.0,3.33,9.16444884435106,-3.0,-7.142857142857143,-61.0,-169.42857142857142
2020-04-15,DC,2197.0,139,848224.6220466517,9262.76247779034,72.0,11525.0,3.28,9.16444884435106,-9.0,-7.857142857142857,-153.0,-144.14285714285714
2020-04-15,AS,0.0,0,3.0,9262.76247779034,0.0,3.0,2.7639515468141775,9.16444884435106,0.0,0.0,0.0,0.0
2020-04-15,AR,1569.0,89,20265.0,130.0,33.0,21834.0,2.1,8.29,-4.0,-1.2857142857142858,-51.0,-101.0
2020-04-15,AL,4113.0,237,29964.0,525.0,121.0,34077.0,2.94,12.76,-12.0,-10.428571428571429,-232.0,-193.14285714285714
2020-04-15,AK,293.0,8,848224.6220466517,33.0,9.0,8664.0,3.07,11.26,0.0,0.0,-7.0,-6.0
2020-04-15,GU,133.0,0,843.0,9262.76247779034,5.0,976.0,3.76,9.16444884435106,0.0,0.0,0.0,-0.14285714285714285
2020-04-15,MO,4895.0,209,44117.0,9262.76247779034,147.0,48233.0,3.0,9.16444884435106,-5.0,-8.714285714285714,-216.0,-177.42857142857142
2020-04-15,WY,393.0,10,6042.0,43.0,2.0,7066.0,0.51,10.94,0.0,-0.5714285714285714,-8.0,-7.714285714285714
2020-04-15,WV,702.0,62,848224.6220466517,9262.76247779034,10.0,15518.0,1.42,9.16444884435106,-3.0,-2.2857142857142856,-37.0,-33.857142857142854
2020-04-15,WA,11074.0,371,848224.6220466517,9262.76247779034,551.0,150699.0,4.98,9.16444884435106,-20.0,-13.714285714285714,-302.0,-270.42857142857144
2020-04-15,VT,770.0,9,9326.0,9262.76247779034,30.0,10768.0,3.9,9.16444884435106,-5.0,-1.4285714285714286,-9.0,-8.285714285714286
2020-04-15,VI,51.0,0,331.0,9262.76247779034,1.0,382.0,1.96,9.16444884435106,0.0,-0.2857142857142857,0.0,-0.42857142857142855
2020-04-15,UT,2542.0,130,50479.0,221.0,20.0,54721.0,0.79,8.69,-1.0,-2.0,-141.0,-129.0
2020-04-15,TX,15492.0,868,848224.6220466517,9262.76247779034,364.0,202274.0,2.35,9.16444884435106,-29.0,-25.571428571428573,-963.0,-796.7142857142857
2020-04-15,TN,6079.0,256,848224.6220466517,663.0,135.0,80896.0,2.22,10.91,-6.0,-4.428571428571429,-183.0,-251.85714285714286
2020-04-15,SD,1168.0,180,8691.0,51.0,6.0,9989.0,0.51,4.37,-1.0,-0.2857142857142857,-143.0,-98.57142857142857
2020-04-15,RI,3903.0,307,22567.0,331.0,87.0,26688.0,2.23,8.48,-18.0,-16.285714285714285,-392.0,-350.14285714285717
2020-04-15,PR,974.0,51,6825.0,9262.76247779034,51.0,7799.0,5.24,9.16444884435106,-5.0,-2.2857142857142856,-69.0,8.428571428571429
2020-04-15,MT,404.0,5,848224.6220466517,51.0,7.0,9583.0,1.73,12.62,0.0,-1.0,-11.0,-5.0
2020-04-15,NC,5123.0,99,848224.6220466517,9262.76247779034,117.0,80174.0,2.28,9.16444884435106,-14.0,-17.857142857142858,-342.0,-299.57142857142856
2020-04-15,ND,364.0,23,10952.0,44.0,9.0,11410.0,2.47,12.09,0.0,-0.7142857142857143,-28.0,-44.714285714285715
2020-04-15,NE,901.0,30,10828.0,9262.76247779034,20.0,12956.0,2.22,9.16444884435106,-1.0,-2.5714285714285716,-51.0,-117.28571428571429
2020-04-15,NV,3211.0,123,24444.0,9262.76247779034,150.0,31276.0,4.67,9.16444884435106,-8.0,-7.285714285714286,-110.0,-124.28571428571429
2020-04-16,IN,9542.0,587,41573.0,9262.76247779034,477.0,68118.0,5.0,9.16444884435106,-42.0,-32.714285714285715,-612.0,-499.57142857142856
2020-04-16,ID,1587.0,49,14655.0,143.0,41.0,16242.0,2.58,9.01,0.0,-1.8571428571428572,-22.0,-30.714285714285715
2020-04-16,IA,2141.0,146,18534.0,9262.76247779034,60.0,20675.0,2.8,9.16444884435106,-4.0,-5.142857142857143,-191.0,-254.71428571428572
2020-04-16,GU,133.0,0,870.0,9262.76247779034,5.0,1003.0,3.76,9.16444884435106,0.0,0.0,0.0,-0.7142857142857143
2020-04-16,DE,2075.0,61,11275.0,9262.76247779034,70.0,18509.0,3.37,9.16444884435106,-6.0,-8.714285714285714,-248.0,-176.14285714285714
2020-04-16,DC,2350.0,153,848224.6220466517,9262.76247779034,81.0,12150.0,3.45,9.16444884435106,-5.0,-8.285714285714286,-126.0,-144.42857142857142
2020-04-16,AS,0.0,0,3.0,9262.76247779034,0.0,3.0,2.7639515468141775,9.16444884435106,0.0,0.0,0.0,0.0
2020-04-16,AR,1620.0,51,21055.0,130.0,37.0,22675.0,2.28,8.02,0.0,-1.1428571428571428,-75.0,-120.71428571428571
2020-04-16,AL,4345.0,232,32046.0,553.0,133.0,36391.0,3.06,12.73,-11.0,-9.142857142857142,-185.0,-204.71428571428572
2020-04-16,MO,5111.0,216,45537.0,9262.76247779034,152.0,50402.0,2.97,9.16444884435106,-13.0,-9.428571428571429,-172.0,-172.85714285714286
2020-04-16,HI,530.0,13,20170.0,45.0,9.0,21146.0,1.7,8.49,0.0,-0.42857142857142855,-11.0,-8.857142857142858
2020-04-16,AK,300.0,7,848224.6220466517,36.0,9.0,8735.0,3.0,12.0,0.0,0.0,-9.0,-5.285714285714286
2020-04-16,MT,415.0,11,848224.6220466517,52.0,7.0,9936.0,1.69,12.53,-1.0,-1.0,-7.0,-3.857142857142857
2020-04-16,WY,401.0,8,6131.0,43.0,2.0,7306.0,0.5,10.72,0.0,-0.7142857142857143,-11.0,-7.428571428571429
2020-04-16,WV,739.0,37,848224.6220466517,9262.76247779034,13.0,16039.0,1.76,9.16444884435106,0.0,-2.2857142857142856,-15.0,-32.57142857142857
2020-04-16,WA,11376.0,302,848224.6220466517,9262.76247779034,571.0,155401.0,5.02,9.16444884435106,-14.0,-11.857142857142858,-329.0,-265.57142857142856
2020-04-16,VT,779.0,9,9583.0,9262.76247779034,35.0,11133.0,4.49,9.16444884435106,0.0,-1.1428571428571428,-13.0,-7.428571428571429
2020-04-16,VI,51.0,0,357.0,9262.76247779034,1.0,408.0,1.96,9.16444884435106,-1.0,-0.2857142857142857,0.0,-0.42857142857142855
2020-04-16,TX,16455.0,963,848224.6220466517,9262.76247779034,393.0,214016.0,2.39,9.16444884435106,-35.0,-24.0,-916.0,-784.1428571428571
2020-04-16,TN,6262.0,183,848224.6220466517,691.0,141.0,85049.0,2.25,11.03,-1.0,-4.142857142857143,-327.0,-286.2857142857143
2020-04-16,SD,1311.0,143,9239.0,55.0,7.0,10608.0,0.53,4.2,0.0,-0.2857142857142857,-100.0,-92.14285714285714
2020-04-16,RI,4295.0,392,24657.0,331.0,105.0,28838.0,2.44,7.71,-13.0,-15.428571428571429,-290.0,-354.0
2020-04-16,UT,2683.0,141,53310.0,238.0,21.0,57890.0,0.78,8.87,-2.0,-2.0,-122.0,-132.71428571428572
2020-04-16,PR,1043.0,69,7315.0,9262.76247779034,56.0,8358.0,5.37,9.16444884435106,-2.0,-1.8571428571428572,-25.0,18.285714285714285
2020-04-16,ND,392.0,28,11311.0,45.0,9.0,11810.0,2.3,11.48,0.0,-0.8571428571428571,-46.0,-45.285714285714285
2020-04-16,NE,952.0,51,11342.0,9262.76247779034,21.0,13687.0,2.21,9.16444884435106,-3.0,-3.4285714285714284,-114.0,-123.0
2020-04-16,NC,5465.0,342,848224.6220466517,9262.76247779034,131.0,83389.0,2.4,9.16444884435106,-21.0,-17.428571428571427,-394.0,-306.14285714285717
2020-04-16,NV,3321.0,110,25130.0,9262.76247779034,158.0,32746.0,4.76,9.16444884435106,-4.0,-7.428571428571429,-203.0,-126.71428571428571
2020-04-17,ID,1609.0,22,15043.0,148.0,41.0,16652.0,2.55,9.2,-2.0,-1.8571428571428572,-46.0,-32.42857142857143
2020-04-17,IN,10154.0,612,44631.0,9262.76247779034,519.0,72663.0,5.11,9.16444884435106,-26.0,-31.714285714285715,-487.0,-503.7142857142857
2020-04-17,IA,2332.0,191,19460.0,9262.76247779034,64.0,21792.0,2.74,9.16444884435106,-10.0,-6.142857142857143,-181.0,-301.85714285714283
2020-04-17,HI,541.0,11,21316.0,45.0,9.0,22438.0,1.66,8.32,0.0,-0.42857142857142855,-12.0,-7.857142857142857
2020-04-17,DE,2323.0,248,11694.0,9262.76247779034,76.0,19223.0,3.27,9.16444884435106,-10.0,-10.142857142857142,0.0,-159.85714285714286
2020-04-17,DC,2476.0,126,848224.6220466517,9262.76247779034,86.0,12643.0,3.47,9.16444884435106,-5.0,-9.571428571428571,-190.0,-150.28571428571428
2020-04-17,AS,0.0,0,3.0,9262.76247779034,0.0,3.0,2.7639515468141775,9.16444884435106,0.0,0.0,0.0,0.0
2020-04-17,AR,1695.0,75,21799.0,130.0,37.0,23494.0,2.18,7.67,-1.0,-1.1428571428571428,-44.0,-149.42857142857142
2020-04-17,AK,309.0,9,848224.6220466517,37.0,9.0,9450.0,2.91,11.97,0.0,0.0,-5.0,-4.285714285714286
2020-04-17,GU,133.0,0,940.0,9262.76247779034,5.0,1073.0,3.76,9.16444884435106,0.0,0.0,0.0,-1.0
2020-04-17,MO,5283.0,172,46434.0,9262.76247779034,165.0,52444.0,3.12,9.16444884435106,-10.0,-13.857142857142858,-234.0,-191.71428571428572
2020-04-17,RI,4585.0,290,26157.0,331.0,118.0,31779.0,2.57,7.22,-32.0,-12.0,-283.0,-371.85714285714283
2020-04-17,WV,754.0,15,848224.6220466517,9262.76247779034,13.0,16625.0,1.72,9.16444884435106,-3.0,-2.7142857142857144,-31.0,-33.42857142857143
2020-04-17,WA,11705.0,329,848224.6220466517,9262.76247779034,585.0,160524.0,5.0,9.16444884435106,-13.0,-10.571428571428571,-309.0,-259.14285714285717
2020-04-17,VT,792.0,13,10054.0,9262.76247779034,35.0,11684.0,4.42,9.16444884435106,-3.0,-1.2857142857142858,-10.0,-6.0
2020-04-17,VI,51.0,0,373.0,9262.76247779034,2.0,424.0,3.92,9.16444884435106,-1.0,-0.14285714285714285,-2.0,-0.42857142857142855
2020-04-17,UT,2805.0,122,57241.0,244.0,23.0,62151.0,0.82,8.7,-2.0,-2.2857142857142856,-126.0,-139.57142857142858
2020-04-17,TX,17371.0,916,848224.6220466517,9262.76247779034,428.0,226663.0,2.46,9.16444884435106,-25.0,-23.571428571428573,-889.0,-776.4285714285714
2020-04-17,TN,6589.0,327,848224.6220466517,711.0,142.0,87273.0,2.16,10.79,-3.0,-3.7142857142857144,-173.0,-305.2857142857143
2020-04-17,SD,1411.0,100,9651.0,63.0,7.0,11258.0,0.5,4.46,0.0,-0.42857142857142855,-131.0,-89.85714285714286
2020-04-17,WY,412.0,11,6131.0,43.0,2.0,7602.0,0.49,10.44,0.0,-0.7142857142857143,-10.0,-8.714285714285714
2020-04-17,PR,1068.0,25,7864.0,9262.76247779034,58.0,8932.0,5.43,9.16444884435106,-2.0,-2.7142857142857144,-50.0,28.142857142857142
2020-04-17,MT,422.0,7,848224.6220466517,54.0,8.0,10244.0,1.9,12.8,-2.0,-0.8571428571428571,-4.0,-3.142857142857143
2020-04-17,NC,5859.0,394,848224.6220466517,9262.76247779034,152.0,86965.0,2.59,9.16444884435106,-12.0,-16.714285714285715,-281.0,-313.2857142857143
2020-04-17,ND,438.0,46,11903.0,47.0,9.0,12629.0,2.05,10.73,0.0,-0.8571428571428571,-90.0,-44.142857142857146
2020-04-17,NE,1066.0,114,12038.0,9262.76247779034,24.0,14477.0,2.25,9.16444884435106,0.0,-3.2857142857142856,-72.0,-151.14285714285714
2020-04-17,NV,3524.0,203,26238.0,9262.76247779034,162.0,33881.0,4.6,9.16444884435106,-6.0,-7.714285714285714,-102.0,-124.85714285714286
2020-04-18,ID,1655.0,46,15292.0,151.0,43.0,16947.0,2.6,9.12,-1.0,-1.5714285714285714,-13.0,-30.714285714285715
2020-04-18,IN,10641.0,487,46232.0,9262.76247779034,545.0,77494.0,5.12,9.16444884435106,-17.0,-34.285714285714285,-569.0,-536.2857142857143
2020-04-18,IA,2513.0,181,20434.0,9262.76247779034,74.0,22947.0,2.94,9.16444884435106,-1.0,-5.428571428571429,-389.0,-368.42857142857144
2020-04-18,HI,553.0,12,21790.0,48.0,9.0,23154.0,1.63,8.68,0.0,-0.5714285714285714,-21.0,-6.857142857142857
2020-04-18,DE,2323.0,0,11694.0,9262.76247779034,86.0,20194.0,3.7,9.16444884435106,-4.0,-9.857142857142858,-215.0,-179.0
2020-04-18,DC,2666.0,190,848224.6220466517,9262.76247779034,91.0,13268.0,3.41,9.16444884435106,-5.0,-10.571428571428571,-127.0,-147.57142857142858
2020-04-18,MO,5517.0,234,48242.0,9262.76247779034,175.0,54507.0,3.17,9.16444884435106,-1.0,-14.0,-150.0,-187.0
2020-04-18,AS,0.0,0,3.0,9262.76247779034,0.0,3.0,2.7639515468141775,9.16444884435106,0.0,0.0,0.0,0.0
2020-04-18,AK,314.0,5,848224.6220466517,37.0,9.0,9655.0,2.87,11.78,0.0,0.0,-5.0,-3.5714285714285716
2020-04-18,GU,133.0,0,943.0,9262.76247779034,5.0,1076.0,3.76,9.16444884435106,0.0,0.0,0.0,-1.1428571428571428
2020-04-18,WV,785.0,31,848224.6220466517,9262.76247779034,16.0,17295.0,2.04,9.16444884435106,-2.0,-2.2857142857142856,-78.0,-33.57142857142857
2020-04-18,WA,12014.0,309,848224.6220466517,9262.76247779034,598.0,163092.0,4.98,9.16444884435106,-17.0,-9.571428571428571,-347.0,-254.28571428571428
2020-04-18,VT,802.0,10,10346.0,9262.76247779034,38.0,12186.0,4.74,9.16444884435106,0.0,-1.1428571428571428,-11.0,-5.857142857142857
2020-04-18,VI,53.0,2,390.0,9262.76247779034,3.0,443.0,5.66,9.16444884435106,0.0,0.0,0.0,-0.2857142857142857
2020-04-18,UT,2931.0,126,61499.0,251.0,25.0,66815.0,0.85,8.56,-2.0,-2.2857142857142856,-138.0,-145.28571428571428
2020-04-18,TX,18260.0,889,848224.6220466517,9262.76247779034,453.0,239516.0,2.48,9.16444884435106,-24.0,-24.285714285714285,-663.0,-787.5714285714286
2020-04-18,TN,6762.0,173,848224.6220466517,719.0,145.0,90586.0,2.14,10.63,-3.0,-4.714285714285714,-308.0,-346.7142857142857
2020-04-18,SD,1542.0,131,10118.0,68.0,7.0,11847.0,0.45,4.41,0.0,-0.42857142857142855,-93.0,-86.42857142857143
2020-04-18,RI,4868.0,283,27527.0,578.0,150.0,33904.0,3.08,11.87,-14.0,-9.285714285714286,-339.0,-375.0
2020-04-18,WY,422.0,10,6217.0,50.0,2.0,7701.0,0.47,11.85,0.0,-0.7142857142857143,-4.0,-9.857142857142858
2020-04-18,PR,1118.0,50,8055.0,9262.76247779034,60.0,9173.0,5.37,9.16444884435106,-2.0,-3.2857142857142856,-95.0,34.285714285714285
2020-04-18,ND,528.0,90,12435.0,47.0,9.0,13325.0,1.7,8.9,-1.0,-1.0,-56.0,-39.285714285714285
2020-04-18,NE,1138.0,72,12539.0,9262.76247779034,24.0,15002.0,2.11,9.16444884435106,-4.0,-3.7142857142857144,-149.0,-183.28571428571428
2020-04-18,NC,6140.0,281,848224.6220466517,9262.76247779034,164.0,89437.0,2.67,9.16444884435106,-8.0,-17.857142857142858,-353.0,-354.7142857142857
2020-04-18,NV,3626.0,102,27125.0,9262.76247779034,168.0,35197.0,4.63,9.16444884435106,-4.0,-8.714285714285714,-102.0,-130.42857142857142
2020-04-19,ID,1668.0,13,15773.0,151.0,44.0,17441.0,2.64,9.05,-1.0,-1.7142857142857142,-4.0,-31.285714285714285
2020-04-19,IN,11210.0,569,49932.0,9262.76247779034,562.0,79500.0,5.01,9.16444884435106,-7.0,-35.857142857142854,-476.0,-543.1428571428571
2020-04-19,IA,2902.0,389,21648.0,9262.76247779034,75.0,24550.0,2.58,9.16444884435106,-4.0,-6.142857142857143,-257.0,-367.7142857142857
2020-04-19,HI,574.0,21,22896.0,51.0,9.0,24096.0,1.57,8.89,-1.0,-0.7142857142857143,-6.0,-4.142857142857143
2020-04-19,DE,2538.0,215,12256.0,9262.76247779034,90.0,20985.0,3.55,9.16444884435106,-9.0,-11.142857142857142,-207.0,-213.71428571428572
2020-04-19,DC,2793.0,127,848224.6220466517,9262.76247779034,96.0,13699.0,3.44,9.16444884435106,-9.0,-11.714285714285714,-134.0,-149.71428571428572
2020-04-19,AS,0.0,0,3.0,9262.76247779034,0.0,3.0,2.7639515468141775,9.16444884435106,0.0,0.0,0.0,0.0
2020-04-19,AK,319.0,5,848224.6220466517,37.0,9.0,9895.0,2.82,11.6,0.0,0.0,-2.0,-3.142857142857143
2020-04-19,GU,133.0,0,943.0,9262.76247779034,5.0,1076.0,3.76,9.16444884435106,0.0,0.0,0.0,-1.1428571428571428
2020-04-19,MO,5667.0,150,48242.0,9262.76247779034,176.0,56834.0,3.11,9.16444884435106,-1.0,-14.0,-140.0,-190.0
2020-04-19,UT,3069.0,138,65537.0,259.0,27.0,71179.0,0.88,8.44,-1.0,-2.0,-144.0,-150.57142857142858
2020-04-19,WV,863.0,78,848224.6220466517,9262.76247779034,18.0,17961.0,2.09,9.16444884435106,-6.0,-2.2857142857142856,-39.0,-25.857142857142858
2020-04-19,WA,12361.0,347,848224.6220466517,9262.76247779034,615.0,165059.0,4.98,9.16444884435106,-14.0,-17.571428571428573,-176.0,-254.85714285714286
2020-04-19,VT,813.0,11,10514.0,9262.76247779034,38.0,12481.0,4.67,9.16444884435106,0.0,-1.1428571428571428,-4.0,-5.571428571428571
2020-04-19,VI,53.0,0,548.0,9262.76247779034,3.0,601.0,5.66,9.16444884435106,0.0,-0.14285714285714285,0.0,-0.5714285714285714
2020-04-19,TX,18923.0,663,848224.6220466517,9262.76247779034,477.0,245830.0,2.52,9.16444884435106,-18.0,-24.428571428571427,-535.0,-815.4285714285714
2020-04-19,TN,7070.0,308,848224.6220466517,724.0,148.0,97098.0,2.09,10.24,-4.0,-4.714285714285714,-168.0,-371.0
2020-04-19,SD,1635.0,93,10427.0,74.0,7.0,12467.0,0.43,4.53,0.0,-0.5714285714285714,-50.0,-82.42857142857143
2020-04-19,RI,5207.0,339,29289.0,605.0,164.0,35950.0,3.15,11.62,-11.0,-8.857142857142858,-378.0,-366.0
2020-04-19,PR,1213.0,95,8280.0,9262.76247779034,62.0,9493.0,5.11,9.16444884435106,-1.0,-3.142857142857143,-39.0,46.0
2020-04-19,WY,426.0,4,6972.0,50.0,2.0,7784.0,0.47,11.74,0.0,-0.7142857142857143,-2.0,-10.857142857142858
